36,1165,4
1000,30052,111
71,2157,8
93,2782,10
1000,30080,108
12,407,1
1000,29963,109
20,653,2
133,4042,14
51,1555,6
11,407,1
776,23364,87
1000,29932,111
136,4160,15
10,344,1
1000,29973,114
1000,30102,110
57,1754,6
25,786,2
12,401,1
24,772,2
23,726,2
79,2361,8
13,425,1
60,1845,6
12,442,1
16,546,1
37,1134,4
11,392,1
1000,29807,113
25,817,3
16,502,2
42,1317,5
424,12679,48
9,332,1
1000,30293,115
12,420,1
23,750,2
131,4016,15
68,2140,8
14,472,1
13,436,1
19,608,2
74,2354,8
24,770,2
1000,30198,114
16,509,1
1000,30188,119
18,591,2
1000,30303,122
253,7618,30
15,532,2
1000,30245,113
128,3872,13
24,776,2
13,430,1
1000,30122,104
287,8677,30
53,1594,5
17,565,1
13,434,1
26,804,2
1000,29970,103
15,499,1
50,1536,5
90,2735,9
12,438,1
89,2767,9
1000,30095,102
95,2931,10
30,959,3
12,401,1
15,504,1
22,709,2
37,1157,3
1000,30058,104
360,10925,38
18,610,2
14,431,1
16,509,1
34,1033,3
10,362,1
19,606,2
1000,30330,104
1000,30171,103
19,623,2
137,4105,13
13,426,1
1000,29935,243
34,1031,4
1000,29962,116
16,566,1
595,17790,63
21,658,2
14,459,1
13,441,1
1000,30223,117
71,2147,7
27,891,3
16,561,2
14,464,1
11,367,1
1000,30182,113
71,2213,8
68,2105,7
13,435,1
1000,29901,113
25,782,2
82,2524,9
14,454,1
24,788,3
55,1701,6
17,552,2
13,430,1
1000,30056,113
914,27465,105
1000,30248,117
142,4258,16
13,460,1
12,410,1
16,542,2
1000,30121,112
20,647,2
15,495,1
1000,29947,114
11,391,1
435,13167,48
13,426,1
436,13253,49
10,308,1
29,916,3
1000,29917,111
1000,30017,113
1000,29899,113
132,3991,15
11,383,1
29,881,3
161,4925,18
1000,30355,114
95,2856,10
120,3675,13
43,1332,5
17,543,2
1000,29944,111
20,626,2
529,15874,60
719,21673,86
27,829,3
1000,29852,115
1000,29915,115
101,3053,11
1000,30141,113
14,475,1
14,483,1
203,6171,23
56,1808,7
16,509,2
12,411,1
1000,30078,110
242,7297,25
15,485,1
348,10535,37
27,857,2
102,3065,10
20,649,2
13,473,1
627,18925,66
11,402,1
61,1823,6
17,558,1
1000,29941,113
1000,29909,119
1000,30222,121
18,605,3
15,515,2
99,3062,15
14,488,2
81,2509,11
18,586,2
16,531,2
8,287,1
511,15607,69
42,1338,6
14,467,2
1000,30339,134
226,6782,30
413,12406,56
1000,30203,133
13,437,1
422,12748,53
1000,30132,134
23,744,3
1000,29821,136
1000,29992,142
135,4041,18
1000,30095,134
1000,29923,112
1000,30140,113
1000,30049,115
14,478,1
85,2602,9
1000,29799,112
40,1268,5
124,3763,14
17,550,2
12,424,1
1000,30265,112
54,1698,6
22,699,2
17,535,2
1000,30036,113
1000,30222,114
1000,30210,214
23,731,2
25,842,3
1000,29775,112
131,3986,16
1000,30055,121
13,443,1
22,729,2
1000,29901,114
73,2169,8
43,1315,4
1000,29993,112
24,777,2
13,441,1
28,936,3
172,5138,19
26,814,3
1000,30048,113
15,508,1
120,3701,14
47,1462,5
12,425,1
7,257,0
12,424,1
14,482,1
19,617,2
27,808,3
9,322,1
1000,29898,113
19,621,2
17,568,2
645,19382,72
16,509,1
9,320,1
251,7500,28
17,539,2
52,1612,6
10,339,1
54,1689,6
10,342,1
16,545,2
232,7000,26
1000,30037,122
223,6843,27
117,3686,15
178,5365,21
120,3694,14
12,437,1
21,665,2
62,1894,7
189,5764,24
65,2063,8
1000,30059,133
62,1867,9
25,803,3
370,11221,50
13,408,1
17,526,2
1000,29839,126
1000,29886,139
50,1586,7
29,867,3
15,466,2
44,1348,5
16,542,2
11,408,1
19,647,2
33,990,4
1000,30104,127
4,173,0
84,2503,11
9,326,1
280,8475,39
1000,29934,135
1000,30043,138
20,627,2
31,983,4
36,1124,5
256,7785,35
9,327,1
113,3422,14
14,476,1
1000,29874,134
13,457,2
12,423,1
176,5337,25
27,842,3
9,343,1
14,476,1
21,733,3
109,3304,13
66,1999,8
9,306,1
57,1783,8
64,1951,9
8,297,1
1000,30071,137
98,2942,13
79,2434,10
13,450,2
87,2674,12
1000,29992,141
45,1382,6
13,449,2
18,597,2
1000,29869,140
22,732,3
25,791,3
51,1627,7
1000,30032,128
15,513,2
17,519,2
268,8031,34
40,1204,5
21,681,3
1000,30059,142
1000,30274,133
1000,30007,113
78,2316,8
13,453,1
2,109,0
68,2079,7
23,726,2
21,664,2
20,636,2
18,591,2
145,4450,16
18,581,2
1000,30352,114
22,701,2
1000,30027,112
5,195,0
1000,29581,112
16,536,2
30,937,3
8,295,1
37,1159,4
13,447,1
1000,30175,113
26,832,3
20,667,2
149,4536,16
20,647,2
57,1834,6
24,746,2
934,28009,105
34,1089,4
34,1084,4
1000,30130,303
16,550,10
1000,30089,7280
1000,30144,117
158,4770,17
15,506,1
7,266,0
31,960,3
31,984,3
8,290,1
183,5601,19
12,397,1
95,2933,11
23,703,3
16,508,1
27,891,3
14,494,1
33,1086,3
18,561,2
55,1673,6
18,588,2
1000,30030,109
94,2926,10
34,1087,4
1000,29937,117
176,5293,19
12,407,1
179,5431,19
9,331,1
1000,29840,115
11,379,1
19,618,2
13,459,1
19,597,5
175,5326,28
1000,29944,117
1000,30109,113
986,29607,108
23,748,2
1000,30136,109
112,3464,12
7,267,0
15,481,1
1000,30030,111
329,9933,36
9,309,1
393,11844,43
1000,30257,113
35,1070,3
28,832,3
1000,30022,110
14,492,1
54,1679,6
19,622,2
1000,29999,110
22,733,2
227,6811,25
1000,30091,113
760,22993,84
10,335,1
15,493,1
11,399,1
14,480,1
108,3245,11
21,695,2
32,1012,3
11,370,1
24,778,2
1000,30023,110
1000,30054,110
8,279,1
1000,30209,111
271,8270,30
79,2437,9
11,415,1
17,545,2
1000,30087,110
136,4173,15
19,593,2
13,438,1
1000,29981,108
24,734,2
12,420,1
26,788,3
35,1138,4
16,522,2
12,432,1
1000,29996,113
39,1227,4
1000,30218,107
19,622,2
1000,30135,107
37,1173,4
1000,30089,111
129,3848,13
1000,30118,106
1000,30171,108
61,1894,7
30,932,3
1000,29950,108
16,538,1
259,7715,28
37,1186,4
13,467,1
1000,30011,108
155,4709,18
33,1075,4
17,547,2
16,558,2
1000,30210,109
63,1930,6
13,440,1
14,500,1
1000,30080,108
503,15173,56
10,359,1
510,15322,55
18,567,2
51,1572,5
21,692,2
440,13177,47
20,653,2
118,3614,13
15,471,1
1000,30055,109
1000,30059,111
44,1354,4
9,299,1
24,756,2
10,320,1
16,541,1
27,830,2
175,5298,18
4,173,0
49,1533,5
32,1031,3
1000,30043,104
18,581,2
10,335,1
31,943,3
24,787,2
1000,30018,104
335,10218,35
17,572,1
113,3465,11
1000,29916,102
16,533,1
18,560,1
63,1951,6
197,5987,20
11,387,1
489,14827,51
11,369,1
1000,30167,104
107,3305,11
21,661,2
17,564,1
1000,30141,103
17,554,1
19,649,2
20,660,2
172,5200,17
554,16698,57
155,4667,15
608,18326,63
27,843,2
10,352,1
473,14449,50
27,848,2
34,1104,3
133,4031,93
165,4945,89
26,795,14
257,7895,143
294,8807,481
1000,29953,104
18,651,2
22,775,2
19,588,2
98,2968,10
20,652,2
1000,30345,106
1000,30061,107
52,1573,5
19,593,2
1000,30022,109
8,303,1
13,469,1
1000,30019,109
26,840,2
13,432,1
7,270,0
1000,30141,107
1000,30194,106
1000,30036,107
38,1179,4
17,597,2
3,136,0
1000,29953,107
1000,29845,108
34,1084,3
722,21664,80
1000,30014,108
107,3299,11
1000,30192,107
53,1682,6
187,5712,22
1000,30113,106
21,681,2
21,785,2
10,354,1
1000,30101,106
583,17587,65
18,600,2
15,524,2
1000,29957,109
50,1533,5
66,2020,7
31,989,3
282,8459,30
1000,29897,110
841,25364,90
64,1958,7
26,816,2
16,554,2
47,1482,5
1000,30176,110
170,5225,19
1000,30183,110
10,358,1
1000,30047,117
14,496,2
236,7248,30
46,1473,5
51,1593,6
106,3215,13
76,2349,9
18,569,2
41,1250,4
1000,29907,123
57,1756,7
60,1875,7
22,708,2
138,4121,17
12,393,1
331,9987,40
14,492,2
18,607,2
60,1903,7
1000,30082,119
18,609,2
154,4694,17
38,1205,4
14,472,1
19,595,2
21,675,2
914,27448,101
15,485,1
30,988,3
1000,30085,109
131,4009,14
23,777,2
126,3869,14
1000,30011,112
8,273,1
126,3876,14
57,1723,6
1000,30133,112
5,183,0
129,3830,14
10,349,1
19,610,2
244,7443,27
1000,30116,110
13,426,1
346,10441,38
33,1027,3
665,19708,70
52,1656,6
16,567,2
1000,30092,120
65,1976,7
1000,29952,123
1000,29880,116
12,409,1
15,500,2
23,723,2
44,1364,5
42,1343,4
123,3723,13
401,12158,42
14,477,1
9,314,1
92,2918,10
263,7939,28
101,3081,11
28,868,3
1000,29970,109
6,235,0
4,159,0
16,529,1
1000,30021,108
103,3201,11
58,1780,6
1000,29857,107
18,589,2
14,479,1
16,528,1
14,459,1
59,1786,6
19,630,2
48,1485,5
196,6015,21
1000,29802,107
1000,30070,110
106,3232,11
1000,30105,107
20,619,2
1000,30152,216
17,577,10
14,464,8
277,8288,152
461,13850,30506
8,284,1
1000,29992,121
1000,30012,112
27,843,3
27,904,3
10,314,1
53,1596,5
1000,29905,110
41,1285,4
233,7111,26
4,165,0
7,263,0
13,455,1
19,643,2
1000,30126,108
1000,30197,108
257,7752,27
55,1664,5
1000,30147,107
25,797,2
30,913,3
12,400,1
33,1008,3
34,1115,3
25,784,2
57,1777,6
989,29728,107
18,576,2
16,512,1
18,596,2
14,508,1
44,1350,4
13,458,1
1000,29913,109
16,540,1
17,566,2
1000,30015,110
1000,29941,110
7,244,1
18,601,2
1000,29942,114
62,1936,7
11,376,1
20,613,2
111,3377,12
1000,30256,112
13,454,1
14,465,1
1000,29983,120
107,3152,14
918,27679,115
14,473,1
112,3373,14
608,18347,77
17,553,2
116,3521,14
29,922,3
24,772,3
564,16828,70
20,632,2
1000,30204,144
15,478,1
27,861,3
24,753,3
130,3866,16
424,12893,54
9,321,1
19,622,2
5,212,0
153,4603,19
1000,29728,126
12,416,1
19,600,2
13,442,1
1000,30456,117
181,5489,20
33,1090,4
41,1237,4
11,378,1
18,588,2
1000,29956,112
1000,29807,114
26,834,3
24,736,3
51,1598,6
32,1013,4
52,1584,6
68,2022,7
19,633,2
540,16227,61
37,1131,4
1000,29886,115
16,502,2
26,823,3
626,18869,72
9,326,1
10,354,1
45,1447,5
1000,30152,113
16,519,1
41,1304,4
18,607,2
1000,30035,113
123,3700,14
1000,29690,112
18,571,2
1000,29846,112
12,413,1
467,14051,54
12,403,1
11,351,1
11,378,1
120,3635,15
14,469,1
1000,30121,118
91,2793,10
80,2431,9
7,272,1
60,1798,6
146,4402,17
35,1123,4
909,27291,107
1000,30204,124
1000,30191,120
177,5387,22
15,498,1
89,2672,10
36,1173,4
1000,30206,117
60,1890,7
30,988,3
63,1888,7
1000,29944,118
1000,30075,120
19,602,2
29,904,3
111,3330,13
1000,30146,120
51,1548,6
1000,30323,124
255,7658,32
1000,30157,126
1000,29834,123
329,9957,41
1000,29756,121
11,384,1
13,444,1
14,471,1
938,28109,114
21,700,3
37,1201,4
15,490,2
1000,29896,121
