0.000000,112.000000,0.222968,-1.000000
0.000000,643.000000,1.350560,-1.000000
0.000000,132.000000,0.266714,-1.000000
0.000000,115.000000,0.245112,-0.707107
0.000000,205.000000,0.415614,-1.000000
0.000000,1383.000000,2.827880,-1.000000
0.000000,154.000000,0.339345,-1.000000
0.000000,127.000000,0.266782,-1.000000
0.000000,122.000000,0.255463,-1.000000
0.000000,271.000000,0.564510,-1.000000
0.000000,830.000000,1.755960,-1.000000
0.000000,145.000000,0.314084,-1.000000
0.000000,249.000000,0.522817,-1.000000
0.000000,132.000000,0.275372,-1.000000
0.000000,124.000000,0.263695,-1.000000
0.000000,180.000000,0.382758,-0.889412
0.000000,137.000000,0.288329,-1.000000
0.000000,127.000000,0.271054,-1.000000
0.000000,114.000000,0.240059,-1.000000
0.000000,665.000000,1.412436,-1.000000
0.000000,254.000000,0.552016,-1.000000
0.000000,185.000000,0.396302,-1.000000
0.000000,125.000000,0.264081,-1.000000
0.000000,648.000000,1.352043,-1.000000
0.000000,117.000000,0.279104,-1.000000
0.000000,237.000000,0.498913,-1.000000
0.000000,125.000000,0.265515,-1.000000
0.000000,193.000000,0.409427,-1.000000
0.000000,166.000000,0.350075,-1.000000
0.000000,176.000000,0.380718,-1.000000
0.000000,119.000000,0.263493,-1.000000
0.000000,139.000000,0.293373,-1.000000
0.000000,117.000000,0.251364,-1.000000
0.000000,280.000000,0.583009,-1.000000
0.000000,914.000000,1.913411,-0.999997
0.000000,155.000000,0.318582,-1.000000
0.000000,487.000000,1.036107,-1.000000
0.000000,1009.000000,2.102736,-0.999998
0.000000,129.000000,0.285321,-1.000000
0.000000,131.000000,0.323347,-1.000000
0.000000,166.000000,0.354246,-1.000000
0.000000,154.000000,0.320261,-1.000000
0.000000,363.000000,0.770586,-1.000000
0.000000,241.000000,0.525579,-1.000000
0.000000,130.000000,0.275208,-1.000000
0.000000,132.000000,0.269479,-1.000000
0.000000,111.000000,0.253314,-1.000000
0.000000,178.000000,0.416497,-1.000000
0.000000,126.000000,0.266815,-1.000000
0.000000,186.000000,0.392802,-1.000000
0.000000,123.000000,0.251659,-1.000000
0.000000,125.000000,0.285733,-1.000000
0.000000,115.000000,0.242741,-0.707107
0.000000,188.000000,0.433207,-1.000000
0.000000,111.000000,0.285341,-1.000000
0.000000,119.000000,0.344516,-1.000000
0.000000,134.000000,0.319910,-1.000000
0.000000,114.000000,0.271106,-0.866025
0.000000,118.000000,0.252915,-1.000000
0.000000,188.000000,0.399557,-1.000000
0.000000,125.000000,0.275061,-1.000000
0.000000,133.000000,0.279252,-1.000000
0.000000,127.000000,0.263232,-1.000000
0.000000,138.000000,0.289460,-1.000000
0.000000,110.000000,0.230858,-1.000000
0.000000,148.000000,0.309631,-1.000000
0.000000,355.000000,0.729477,-1.000000
0.000000,116.000000,0.240194,-1.000000
0.000000,144.000000,0.292050,-1.000000
0.000000,160.000000,0.322191,-1.000000
0.000000,124.000000,0.250480,-1.000000
0.000000,100.000000,0.210517,-1.000000
0.000000,633.000000,1.298852,-1.000000
0.000000,321.000000,0.651312,-1.000000
0.000000,142.000000,0.285848,-1.000000
0.000000,113.000000,0.222277,-1.000000
0.000000,228.000000,0.444308,-1.000000
0.000000,128.000000,0.274242,-1.000000
0.000000,510.000000,1.027531,-1.000000
0.000000,131.000000,0.276832,-1.000000
0.000000,140.000000,0.272580,-1.000000
0.000000,115.000000,0.227337,-1.000000
0.000000,165.000000,0.322805,-1.000000
0.000000,121.000000,0.233733,-1.000000
0.000000,134.000000,0.264315,-1.000000
0.000000,740.000000,1.430529,-0.999999
0.000000,106.000000,0.211177,-1.000000
0.000000,123.000000,0.239416,-1.000000
0.000000,250.000000,0.484920,-1.000000
0.000000,136.000000,0.263149,-1.000000
0.000000,118.000000,0.262341,-1.000000
0.000000,125.000000,0.242175,-1.000000
0.000000,113.000000,0.224966,-1.000000
0.000000,106.000000,0.205137,-1.000000
0.000000,129.000000,0.263299,-1.000000
0.000000,674.000000,1.320874,-1.000000
0.000000,329.000000,0.649364,-1.000000
0.000000,155.000000,0.310653,-1.000000
0.000000,124.000000,0.240633,-1.000000
0.000000,130.000000,0.256543,-0.866025
0.000000,285.000000,0.574058,-1.000000
