0.000000,2621.000000,8.490979
0.000000,4259.000000,13.163854
0.000000,6395.000000,19.441417
0.000000,654.000000,2.002410
0.000000,6259.000000,19.010690
0.000000,6177.000000,19.025649
0.000000,1941.000000,6.146146
0.000000,6266.000000,18.827102
0.000000,10118.000000,30.228385
0.000000,2982.000000,8.956919
0.000000,4863.000000,14.509337
0.000000,2474.000000,7.414909
0.000000,4073.000000,12.168661
0.000000,2943.000000,8.877150
0.000000,4353.000000,13.090451
0.000000,3500.000000,10.362149
0.000000,1639.000000,4.842056
0.000000,2164.000000,6.418417
0.000000,4607.000000,13.586741
0.000000,9436.000000,28.290056
0.000000,2149.000000,6.417699
0.000000,3889.000000,11.858280
0.000000,2250.000000,6.787810
0.000000,2166.000000,6.504179
0.000000,8952.000000,196.657537
0.000000,3238.000000,10.897213
0.000000,2545.000000,8.804059
0.000000,2982.000000,9.670001
0.000000,3976.000000,12.916780
0.000000,4893.000000,16.535385
0.000000,4347.000000,14.440497
0.000000,7795.000000,23.725085
0.000000,6062.000000,18.446085
0.000000,10014.000000,30.441423
0.000000,5792.000000,17.520662
0.000000,7207.000000,21.831771
0.000000,10513.000000,31.476438
0.000000,5889.000000,17.609867
0.000000,1039.000000,3.290525
0.000000,4282.000000,13.041233
0.000000,2872.000000,8.610214
0.000000,9560.000000,28.922185
0.000000,786.000000,2.392989
0.000000,2722.000000,8.201180
0.000000,2986.000000,8.934042
0.000000,4609.000000,13.968710
0.000000,8367.000000,26.241827
0.000000,9667.000000,96.686862
0.000000,10118.000000,159.328574
0.000000,11441.000000,180.217523
0.000000,10478.000000,164.000217
0.000000,2408.000000,38.034170
0.000000,10855.000000,171.104713
0.000000,4252.000000,67.063331
0.000000,3984.000000,49607.387353
0.000000,761.000000,14.020311
0.000000,1639.000000,29.337203
0.000000,10116.000000,160.429065
0.000000,8232.000000,129.373918
0.000000,10165.000000,158.755399
0.000000,8543.000000,132.243640
0.000000,5668.000000,92.139455
0.000000,2353.000000,37.333439
0.000000,4009.000000,64.265574
0.000000,2188.000000,33.876445
0.000000,10310.000000,3804.191097
0.000000,3112.000000,53.583869
0.000000,9795.000000,10723.411788
0.000000,11478.000000,37.804951
0.000000,4693.000000,14.345434
0.000000,5820.000000,18.436677
0.000000,8459.000000,26.836702
0.000000,5490.000000,16.775324
0.000000,3516.000000,10.938753
0.000000,2802.000000,8.401456
0.000000,8889.000000,26.210893
0.000000,11704.000000,34.624372
0.000000,3892.000000,11.468376
0.000000,2038.000000,6.209990
0.000000,10261.000000,30.373717
0.000000,9161.000000,27.258758
0.000000,4196.000000,12.369361
0.000000,10266.000000,30.537162
0.000000,11408.000000,34.398635
0.000000,6205.000000,18.877672
0.000000,4391.000000,13.294055
0.000000,4212.000000,12.848853
0.000000,2608.000000,7.805732
0.000000,11323.000000,81678.340868
0.000000,7145.000000,115.834575
0.000000,7771.000000,10135.955181
0.000000,11286.000000,38.232505
0.000000,2083.000000,6.543826
0.000000,7629.000000,22.798894
0.000000,10277.000000,32.060120
0.000000,6666.000000,20.503960
0.000000,5707.000000,17.428923
0.000000,7236.000000,22.316588
0.000000,8383.000000,25.435311
0.000000,3350.000000,10.253816
0.000000,634.000000,1.958815
0.000000,1778.000000,5.434548
0.000000,3948.000000,12.338667
0.000000,9655.000000,29.917233
0.000000,6900.000000,21.209007
0.000000,2025.000000,6.198002
0.000000,3123.000000,9.415991
0.000000,8182.000000,24.972080
0.000000,10253.000000,33.466487
0.000000,11500.000000,40.138880
0.000000,5511.000000,19.404001
0.000000,2664.000000,9.333141
0.000000,10993.000000,38.289558
0.000000,5365.000000,18.561989
