0.000000,5.000000,0.014163
73.000000,290.000000,0.490205
2.000000,15.000000,0.028285
0.000000,5.000000,0.010423
0.000000,5.000000,0.010511
4.000000,22.000000,0.042030
11.000000,53.000000,0.107153
100.000000,426.000000,0.741903
5.000000,29.000000,0.052808
100.000000,425.000000,0.713596
13.000000,57.000000,0.105940
6.000000,30.000000,0.054056
13.000000,69.000000,0.117799
0.000000,5.000000,0.010515
17.000000,78.000000,0.133166
100.000000,428.000000,0.717315
65.000000,285.000000,0.472022
3.000000,20.000000,0.036590
100.000000,441.000000,0.721416
100.000000,430.000000,0.708643
0.000000,5.000000,0.010507
11.000000,50.000000,0.082095
32.000000,146.000000,0.241795
6.000000,29.000000,0.049682
36.000000,159.000000,0.267660
100.000000,434.000000,0.711954
5.000000,25.000000,0.043330
100.000000,424.000000,0.704197
100.000000,425.000000,0.713216
0.000000,5.000000,0.011016
33.000000,152.000000,0.260399
52.000000,229.000000,0.385285
100.000000,427.000000,0.714153
2.000000,15.000000,0.026384
10.000000,47.000000,0.080819
100.000000,429.000000,0.726246
100.000000,437.000000,0.742324
47.000000,209.000000,0.355831
12.000000,53.000000,0.094132
40.000000,185.000000,0.320435
1.000000,9.000000,0.019008
8.000000,41.000000,0.073336
100.000000,446.000000,0.779627
4.000000,22.000000,0.038298
1.000000,9.000000,0.018036
100.000000,446.000000,0.767980
100.000000,413.000000,0.722943
100.000000,441.000000,0.758090
9.000000,39.000000,0.069260
11.000000,51.000000,0.087328
100.000000,426.000000,0.725813
100.000000,436.000000,0.756222
92.000000,400.000000,0.693268
78.000000,329.000000,0.559259
100.000000,436.000000,0.714647
11.000000,51.000000,0.089761
17.000000,79.000000,0.132513
38.000000,177.000000,0.292352
2.000000,13.000000,0.022024
100.000000,422.000000,0.696147
85.000000,384.000000,0.637316
1.000000,10.000000,0.017534
100.000000,435.000000,0.710633
17.000000,77.000000,0.134085
24.000000,105.000000,0.179736
12.000000,54.000000,0.095758
100.000000,441.000000,0.759418
17.000000,77.000000,0.135277
100.000000,437.000000,0.788291
100.000000,435.000000,0.769891
9.000000,44.000000,0.080431
100.000000,444.000000,0.773642
11.000000,50.000000,0.086659
1.000000,9.000000,0.017100
24.000000,103.000000,0.181634
3.000000,19.000000,0.033984
15.000000,73.000000,0.128036
1.000000,7.000000,0.014790
49.000000,207.000000,0.367689
100.000000,443.000000,0.772668
36.000000,163.000000,0.279695
13.000000,59.000000,0.104661
100.000000,432.000000,0.743225
7.000000,36.000000,0.066032
100.000000,438.000000,0.756805
5.000000,24.000000,0.044102
87.000000,375.000000,0.647119
