0.000000,79.000000,0.161556
0.000000,652.000000,1.170594
0.000000,107.000000,0.204166
0.000000,284.000000,0.509231
0.000000,97.000000,0.173755
0.000000,296.000000,0.523905
0.000000,167.000000,0.307279
0.000000,110.000000,0.191257
0.000000,285.000000,0.486103
0.000000,87.000000,0.156957
0.000000,497.000000,0.856457
0.000000,115.000000,0.220064
0.000000,302.000000,0.523884
0.000000,417.000000,0.754723
0.000000,88.000000,0.158661
0.000000,74.000000,0.138359
0.000000,433.000000,0.764263
0.000000,442.000000,0.784687
0.000000,444.000000,0.804675
0.000000,296.000000,0.522160
0.000000,95.000000,0.175060
0.000000,450.000000,0.806142
0.000000,88.000000,0.160046
0.000000,78.000000,0.142306
0.000000,101.000000,0.187140
0.000000,79.000000,0.146745
0.000000,124.000000,0.226193
0.000000,220.000000,0.387887
0.000000,163.000000,0.285182
0.000000,796.000000,1.419745
0.000000,126.000000,0.222348
0.000000,711.000000,1.243881
0.000000,84.000000,0.149987
0.000000,222.000000,0.393648
0.000000,664.000000,1.200277
0.000000,271.000000,0.494269
0.000000,328.000000,0.607398
0.000000,444.000000,0.800024
0.000000,107.000000,0.187639
0.000000,70.000000,0.131913
0.000000,478.000000,0.849547
0.000000,111.000000,0.204447
0.000000,606.000000,1.116888
0.000000,613.000000,1.091989
0.000000,253.000000,0.466979
0.000000,242.000000,0.458428
0.000000,72.000000,0.144291
0.000000,71.000000,0.125854
0.000000,212.000000,0.426810
0.000000,274.000000,0.497330
0.000000,494.000000,0.908531
0.000000,585.000000,1.052407
0.000000,460.000000,0.839805
0.000000,341.000000,0.610035
0.000000,89.000000,0.163248
0.000000,92.000000,0.167744
0.000000,147.000000,0.269370
0.000000,442.000000,0.801687
0.000000,101.000000,0.184285
0.000000,100.000000,0.183555
0.000000,80.000000,0.143178
0.000000,449.000000,0.800953
0.000000,332.000000,0.606793
0.000000,272.000000,0.512081
0.000000,434.000000,0.811313
0.000000,104.000000,0.197967
0.000000,433.000000,0.817049
0.000000,268.000000,0.483679
0.000000,302.000000,0.531799
0.000000,987.000000,1.783995
0.000000,239.000000,0.419211
0.000000,286.000000,0.505337
0.000000,203.000000,0.389790
0.000000,143.000000,0.258135
0.000000,261.000000,0.481261
0.000000,97.000000,0.194964
0.000000,287.000000,0.503635
0.000000,543.000000,1.001144
0.000000,79.000000,0.147922
0.000000,328.000000,0.601839
0.000000,142.000000,0.265716
0.000000,333.000000,0.616633
0.000000,439.000000,0.810407
0.000000,342.000000,0.626150
0.000000,171.000000,0.325959
0.000000,85.000000,0.155967
0.000000,137.000000,0.257009
0.000000,171.000000,0.366859
0.000000,253.000000,0.459042
0.000000,259.000000,0.476914
0.000000,125.000000,0.258229
0.000000,98.000000,0.193358
0.000000,83.000000,0.150271
0.000000,339.000000,0.684011
0.000000,92.000000,0.170228
0.000000,260.000000,0.479075
0.000000,95.000000,0.173401
0.000000,204.000000,0.363841
0.000000,129.000000,0.231026
0.000000,257.000000,0.457280
0.000000,699.000000,1.240656
0.000000,120.000000,0.231112
0.000000,73.000000,0.131620
0.000000,154.000000,0.277129
0.000000,281.000000,0.502158
0.000000,295.000000,0.548759
0.000000,175.000000,0.344493
0.000000,437.000000,0.777890
0.000000,246.000000,0.462552
0.000000,492.000000,0.930424
0.000000,406.000000,0.757723
0.000000,91.000000,0.164095
0.000000,80.000000,0.143270
0.000000,104.000000,0.184634
0.000000,395.000000,0.702902
0.000000,288.000000,0.501517
0.000000,255.000000,0.452164
0.000000,112.000000,0.194804
0.000000,81.000000,0.148020
0.000000,124.000000,0.223775
0.000000,655.000000,1.189326
0.000000,94.000000,0.168939
0.000000,298.000000,0.527981
0.000000,1149.000000,2.006304
0.000000,280.000000,0.497449
0.000000,600.000000,1.044251
0.000000,1138.000000,2.147490
0.000000,84.000000,0.148539
0.000000,962.000000,1.680469
0.000000,76.000000,0.138523
0.000000,115.000000,0.208096
0.000000,668.000000,1.199354
0.000000,647.000000,1.191841
0.000000,169.000000,0.290445
0.000000,90.000000,0.158502
0.000000,192.000000,0.428541
0.000000,83.000000,0.163166
0.000000,110.000000,0.194850
0.000000,91.000000,0.159782
0.000000,150.000000,0.260790
0.000000,241.000000,0.433520
0.000000,616.000000,1.120532
0.000000,90.000000,0.185805
0.000000,435.000000,0.813090
0.000000,115.000000,0.203357
0.000000,120.000000,0.211305
0.000000,119.000000,0.202558
0.000000,116.000000,0.194744
0.000000,87.000000,0.151949
0.000000,282.000000,0.506213
0.000000,233.000000,0.403546
0.000000,199.000000,0.363018
0.000000,298.000000,0.506034
0.000000,88.000000,0.156374
0.000000,276.000000,0.523693
0.000000,313.000000,0.607197
0.000000,255.000000,0.472670
0.000000,446.000000,0.814362
0.000000,204.000000,0.368365
0.000000,393.000000,0.725053
0.000000,117.000000,0.211446
0.000000,99.000000,0.177131
0.000000,272.000000,0.492679
0.000000,336.000000,0.601033
0.000000,100.000000,0.185740
0.000000,77.000000,0.144563
0.000000,84.000000,0.154048
0.000000,239.000000,0.427871
0.000000,432.000000,0.778900
0.000000,172.000000,0.311559
0.000000,280.000000,0.505676
0.000000,260.000000,0.465743
0.000000,253.000000,0.491984
0.000000,80.000000,0.167631
0.000000,142.000000,0.297842
0.000000,90.000000,0.188747
