1,18,0
150,929,1
0,10,0
1,18,0
0,10,0
2,26,0
107,608,1
0,10,0
0,10,0
38,233,0
0,10,0
517,3149,5
0,10,0
1000,6142,10
0,10,0
0,10,0
4,33,0
3,25,0
0,10,0
12,75,0
291,1762,3
0,10,0
0,10,0
2,21,0
14,83,0
3,27,0
30,179,0
1,17,0
1,16,0
0,10,0
11,84,0
3,27,0
1,18,0
509,3052,5
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
3,28,0
0,10,0
33,205,0
0,10,0
0,10,0
0,10,0
1,18,0
296,1746,3
135,828,1
3,32,0
62,396,0
0,10,0
290,1686,2
0,10,0
0,10,0
171,1049,1
0,10,0
23,139,0
567,3486,6
0,10,0
2,24,0
67,416,0
0,10,0
2,24,0
4,37,0
21,142,0
15,98,0
27,169,0
33,226,0
1000,5977,10
0,10,0
15,95,0
0,10,0
5,38,0
2,24,0
25,145,0
0,10,0
19,123,0
4,23,0
35,223,0
3,28,0
643,3917,6
1000,5970,10
4,46,0
1,16,0
0,10,0
3,27,0
12,93,0
244,1439,2
1000,6061,10
3,25,0
2,17,0
0,10,0
5,47,0
0,10,0
0,10,0
4,40,0
3,29,0
1,16,0
1,18,0
0,10,0
1,18,0
0,10,0
0,10,0
2,25,0
0,10,0
0,10,0
0,10,0
24,160,0
0,10,0
0,10,0
0,10,0
3,29,0
0,10,0
14,97,0
1,17,0
1000,5996,10
1,17,0
7,50,0
2,28,0
142,831,1
0,10,0
3,35,0
0,10,0
0,10,0
508,3059,5
10,71,0
0,10,0
1000,5942,10
525,3128,5
2,22,0
1,20,0
0,10,0
113,684,1
0,10,0
1,16,0
3,30,0
2,23,0
938,5676,10
1,18,0
0,10,0
7,48,0
1,16,0
42,253,0
0,10,0
0,10,0
0,10,0
4,32,0
0,10,0
22,136,0
0,10,0
1,12,0
1,17,0
34,227,0
1,19,0
0,10,0
1000,5838,10
1,17,0
5,36,0
1000,6012,10
3,24,0
223,1361,2
1,16,0
0,10,0
31,197,0
538,3278,5
325,1944,3
1,15,0
1000,5967,10
0,10,0
1000,6038,10
288,1734,2
30,177,0
0,10,0
0,10,0
0,10,0
0,10,0
9,69,0
0,10,0
0,10,0
56,348,0
9,67,0
0,10,0
0,10,0
12,91,0
0,10,0
0,10,0
0,10,0
49,281,0
0,10,0
0,10,0
0,10,0
12,86,0
3,29,0
506,3004,5
188,1097,1
1,14,0
24,157,0
1,17,0
7,57,0
22,140,0
0,10,0
1,18,0
0,10,0
1,15,0
1,17,0
69,422,0
1000,6012,10
0,10,0
1,18,0
0,10,0
2,26,0
0,10,0
0,10,0
5,43,0
0,10,0
2,21,0
1000,6136,10
0,10,0
66,397,0
96,574,1
0,10,0
0,10,0
4,34,0
213,1275,2
0,10,0
1000,6083,10
97,601,1
0,10,0
0,10,0
0,10,0
14,88,0
1,17,0
588,3511,6
0,10,0
0,10,0
0,10,0
1,18,0
0,10,0
9,64,0
12,87,0
0,10,0
117,716,1
0,10,0
5,40,0
0,10,0
0,10,0
2,21,0
9,65,0
5,38,0
1,18,0
0,10,0
1,16,0
1,18,0
0,10,0
0,10,0
1,19,0
1,18,0
0,10,0
3,29,0
0,10,0
1,20,0
0,10,0
1,13,0
0,10,0
1,16,0
2,23,0
1,14,0
30,203,0
0,10,0
0,10,0
0,10,0
2,25,0
2,23,0
81,512,0
0,10,0
118,728,1
0,10,0
23,137,0
0,10,0
7,55,0
7,55,0
1,18,0
10,76,0
9,66,0
2,29,0
0,10,0
25,160,0
1000,5990,10
1,14,0
1,15,0
4,33,0
19,136,0
8,61,0
0,10,0
0,10,0
421,2496,4
0,10,0
0,10,0
770,4691,8
0,10,0
1000,6029,10
0,10,0
1000,6055,10
9,68,0
1,18,0
0,10,0
0,10,0
0,10,0
1,18,0
1,20,0
26,165,0
3,28,0
0,10,0
2,23,0
0,10,0
2,23,0
2,22,0
0,10,0
1,19,0
3,31,0
0,10,0
6,34,0
1000,6047,10
0,10,0
554,3318,5
0,10,0
3,33,0
0,10,0
1,17,0
7,53,0
5,44,0
131,825,1
15,103,0
0,10,0
61,377,0
11,66,0
773,4660,8
1,17,0
0,10,0
18,115,0
0,10,0
1,14,0
0,10,0
1000,6045,10
2,21,0
1000,6015,10
0,10,0
457,2713,4
5,37,0
0,10,0
9,69,0
19,120,0
64,427,0
7,52,0
0,10,0
1,17,0
3,28,0
0,10,0
0,10,0
0,10,0
0,10,0
1000,5907,10
1000,6108,10
0,10,0
2,29,0
0,10,0
1,16,0
0,10,0
2,27,0
0,10,0
0,10,0
0,10,0
0,10,0
2,23,0
0,10,0
0,10,0
11,86,0
0,10,0
1000,5891,10
1,18,0
0,10,0
7,55,0
386,2349,4
75,481,0
2,22,0
33,212,0
0,10,0
564,3502,5
1,18,0
1,19,0
1000,6054,10
0,10,0
0,10,0
8,57,0
1000,5999,10
1,18,0
7,66,0
1,18,0
0,10,0
4,37,0
0,10,0
0,10,0
42,253,0
3,30,0
10,74,0
4,34,0
107,633,1
16,117,0
0,10,0
0,10,0
0,10,0
1000,6145,10
0,10,0
0,10,0
0,10,0
367,2227,3
0,10,0
0,10,0
1,16,0
2,21,0
0,10,0
4,32,0
0,10,0
38,235,0
1000,5980,10
1000,5934,10
0,10,0
9,70,0
1000,6045,10
39,243,0
1,18,0
1,20,0
0,10,0
0,10,0
2,21,0
1,14,0
5,45,0
2,20,0
766,4528,7
0,10,0
264,1581,2
0,10,0
246,1478,2
0,10,0
2,22,0
4,44,0
4,30,0
1000,6087,10
1,20,0
3,32,0
0,10,0
10,76,0
2,23,0
5,31,0
4,31,0
8,66,0
0,10,0
0,10,0
0,10,0
0,10,0
1,15,0
24,157,0
2,22,0
0,10,0
13,82,0
0,10,0
0,10,0
0,10,0
0,10,0
3,27,0
0,10,0
1000,6082,10
4,31,0
0,10,0
148,903,1
0,10,0
0,10,0
270,1676,2
0,10,0
13,81,0
184,1099,1
0,10,0
1,15,0
1,17,0
1,16,0
0,10,0
6,47,0
3,25,0
1000,5999,10
0,10,0
1,17,0
0,10,0
0,10,0
0,10,0
127,760,1
344,2140,3
21,152,0
4,30,0
3,22,0
0,10,0
1000,6058,11
23,144,0
1,14,0
3,25,0
2,18,0
1,17,0
0,10,0
1000,6062,11
0,10,0
26,163,0
3,29,0
1000,6000,10
1000,5995,10
0,10,0
1,18,0
20,128,0
11,75,0
0,10,0
0,10,0
0,10,0
1000,5914,10
5,34,0
1000,6119,10
0,10,0
0,10,0
0,10,0
2,20,0
0,10,0
2,25,0
284,1693,2
2,20,0
1,19,0
1,16,0
0,10,0
0,10,0
1,15,0
4,34,0
0,10,0
0,10,0
781,4698,8
0,10,0
1,20,0
80,524,0
0,10,0
563,3377,5
0,10,0
25,143,0
28,176,0
1,20,0
0,10,0
0,10,0
1,14,0
6,47,0
1000,6135,10
0,10,0
0,10,0
12,85,0
2,20,0
2,24,0
1000,5997,10
0,10,0
560,3381,5
0,10,0
273,1614,2
167,954,1
0,10,0
2,25,0
0,10,0
2,26,0
0,10,0
0,10,0
1,15,0
0,10,0
2,18,0
1000,6035,10
0,10,0
41,234,0
1,17,0
3,32,0
1000,6013,10
0,10,0
0,10,0
2,22,0
1,15,0
0,10,0
3,32,0
0,10,0
0,10,0
0,10,0
10,63,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
9,60,0
7,50,0
2,19,0
1,20,0
59,364,0
0,10,0
27,168,0
2,28,0
1000,5919,10
0,10,0
2,22,0
6,50,0
0,10,0
0,10,0
0,10,0
0,10,0
0,10,0
5,38,0
6,51,0
46,301,0
31,204,0
0,10,0
0,10,0
110,669,1
1,18,0
28,172,0
0,10,0
3,26,0
1000,5968,10
2,26,0
1,19,0
1,18,0
0,10,0
0,10,0
0,10,0
5,45,0
1000,6068,10
8,44,0
2,29,0
7,49,0
0,10,0
0,10,0
0,10,0
7,43,0
0,10,0
643,3900,6
260,1609,2
0,10,0
2,17,0
0,10,0
15,89,0
0,10,0
0,10,0
16,105,0
1,15,0
0,10,0
1000,5958,10
0,10,0
0,10,0
0,10,0
107,628,1
0,10,0
1000,6058,10
2,25,0
0,10,0
2,20,0
1000,5996,10
0,10,0
0,10,0
6,39,0
1,14,0
507,2999,5
0,10,0
0,10,0
1000,5927,10
359,2125,3
13,97,0
2,30,0
764,4589,8
0,10,0
0,10,0
1000,5945,10
129,776,1
22,140,0
1,20,0
1,17,0
24,151,0
3,27,0
4,33,0
2,23,0
1,16,0
6,43,0
3,28,0
30,185,0
5,39,0
0,10,0
1000,5954,10
0,10,0
0,10,0
1,20,0
20,118,0
1,12,0
59,388,0
2,21,0
0,10,0
2,21,0
0,10,0
30,183,0
1000,5873,10
3,27,0
1000,6045,10
0,10,0
7,55,0
2,23,0
0,10,0
0,10,0
3,29,0
0,10,0
0,10,0
239,1451,2
0,10,0
0,10,0
1,18,0
49,322,0
1000,5950,10
1000,6020,10
0,10,0
0,10,0
0,10,0
3,26,0
0,10,0
6,41,0
29,193,0
10,70,0
0,10,0
1,18,0
0,10,0
0,10,0
0,10,0
